Time,X,Y,Vx,Vy,Ax,Ay,Radius,KineticEnergy,XExact,YExact,VxExact,VyExact,AxExact,AyExact,RadiusExact,KineticEnergyExact,XError,YError,VxError,VyError,AxError,AyError,KineticEnergyError,RadiusError
2.490000,-1.658080,-1.118378,1.677567,-2.487120,3.730681,2.516351,2.000000,4.500000,-1.658080,-1.118378,1.677567,-2.487120,3.730681,2.516351,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.500000,-1.641119,-1.143123,1.714684,-2.461678,3.692517,2.572026,2.000000,4.500000,-1.641119,-1.143123,1.714684,-2.461678,3.692517,2.572026,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.510000,-1.623788,-1.167610,1.751415,-2.435682,3.653523,2.627122,2.000000,4.500000,-1.623788,-1.167610,1.751415,-2.435682,3.653523,2.627122,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.520000,-1.606092,-1.191834,1.787752,-2.409138,3.613706,2.681628,2.000000,4.500000,-1.606092,-1.191834,1.787752,-2.409138,3.613706,2.681628,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.530000,-1.588034,-1.215791,1.823686,-2.382051,3.573077,2.735529,2.000000,4.500000,-1.588034,-1.215791,1.823686,-2.382051,3.573077,2.735529,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.540000,-1.569619,-1.239474,1.859211,-2.354429,3.531644,2.788816,2.000000,4.500000,-1.569619,-1.239474,1.859211,-2.354429,3.531644,2.788816,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.550000,-1.550851,-1.262878,1.894316,-2.326277,3.489416,2.841475,2.000000,4.500000,-1.550851,-1.262878,1.894316,-2.326277,3.489416,2.841475,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.560000,-1.531734,-1.285997,1.928996,-2.297602,3.446403,2.893494,2.000000,4.500000,-1.531734,-1.285997,1.928996,-2.297602,3.446403,2.893494,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.570000,-1.512273,-1.308828,1.963242,-2.268409,3.402614,2.944863,2.000000,4.500000,-1.512273,-1.308828,1.963242,-2.268409,3.402614,2.944863,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.580000,-1.492471,-1.331364,1.997046,-2.238707,3.358060,2.995569,2.000000,4.500000,-1.492471,-1.331364,1.997046,-2.238707,3.358060,2.995569,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.590000,-1.472333,-1.353600,2.030401,-2.208500,3.312750,3.045601,2.000000,4.500000,-1.472333,-1.353600,2.030401,-2.208500,3.312750,3.045601,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.600000,-1.451865,-1.375532,2.063298,-2.177797,3.266695,3.094948,2.000000,4.500000,-1.451865,-1.375532,2.063298,-2.177797,3.266695,3.094948,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.610000,-1.431069,-1.397155,2.095732,-2.146604,3.219905,3.143598,2.000000,4.500000,-1.431069,-1.397155,2.095732,-2.146604,3.219905,3.143598,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.620000,-1.409952,-1.418463,2.127694,-2.114927,3.172391,3.191541,2.000000,4.500000,-1.409952,-1.418463,2.127694,-2.114927,3.172391,3.191541,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.630000,-1.388517,-1.439452,2.159178,-2.082775,3.124163,3.238766,2.000000,4.500000,-1.388517,-1.439452,2.159178,-2.082775,3.124163,3.238766,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.640000,-1.366770,-1.460117,2.190175,-2.050154,3.075232,3.285263,2.000000,4.500000,-1.366770,-1.460117,2.190175,-2.050154,3.075232,3.285263,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.650000,-1.344715,-1.480453,2.220680,-2.017072,3.025609,3.331020,2.000000,4.500000,-1.344715,-1.480453,2.220680,-2.017072,3.025609,3.331020,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.660000,-1.322358,-1.500457,2.250685,-1.983537,2.975305,3.376027,2.000000,4.500000,-1.322358,-1.500457,2.250685,-1.983537,2.975305,3.376027,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.670000,-1.299703,-1.520122,2.280184,-1.949554,2.924332,3.420276,2.000000,4.500000,-1.299703,-1.520122,2.280184,-1.949554,2.924332,3.420276,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.680000,-1.276756,-1.539446,2.309169,-1.915134,2.872700,3.463754,2.000000,4.500000,-1.276756,-1.539446,2.309169,-1.915134,2.872700,3.463754,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.690000,-1.253521,-1.558424,2.337636,-1.880282,2.820423,3.506453,2.000000,4.500000,-1.253521,-1.558424,2.337636,-1.880282,2.820423,3.506453,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.700000,-1.230005,-1.577051,2.365576,-1.845007,2.767511,3.548364,2.000000,4.500000,-1.230005,-1.577051,2.365576,-1.845007,2.767511,3.548364,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.710000,-1.206212,-1.595322,2.392984,-1.809317,2.713976,3.589476,2.000000,4.500000,-1.206212,-1.595322,2.392984,-1.809317,2.713976,3.589476,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.720000,-1.182147,-1.613235,2.419853,-1.773220,2.659830,3.629780,2.000000,4.500000,-1.182147,-1.613235,2.419853,-1.773220,2.659830,3.629780,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.730000,-1.157816,-1.630786,2.446178,-1.736724,2.605087,3.669267,2.000000,4.500000,-1.157816,-1.630786,2.446178,-1.736724,2.605087,3.669267,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.740000,-1.133225,-1.647969,2.471953,-1.699838,2.549757,3.707930,2.000000,4.500000,-1.133225,-1.647969,2.471953,-1.699838,2.549757,3.707930,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.750000,-1.108379,-1.664781,2.497172,-1.662569,2.493853,3.745757,2.000000,4.500000,-1.108379,-1.664781,2.497172,-1.662569,2.493853,3.745757,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.760000,-1.083284,-1.681219,2.521828,-1.624925,2.437388,3.782742,2.000000,4.500000,-1.083284,-1.681219,2.521828,-1.624925,2.437388,3.782742,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.770000,-1.057944,-1.697278,2.545917,-1.586917,2.380375,3.818876,2.000000,4.500000,-1.057944,-1.697278,2.545917,-1.586917,2.380375,3.818876,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.780000,-1.032367,-1.712956,2.569434,-1.548551,2.322826,3.854151,2.000000,4.500000,-1.032367,-1.712956,2.569434,-1.548551,2.322826,3.854151,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.790000,-1.006558,-1.728248,2.592372,-1.509836,2.264755,3.888558,2.000000,4.500000,-1.006558,-1.728248,2.592372,-1.509836,2.264755,3.888558,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.800000,-0.980522,-1.743152,2.614727,-1.470782,2.206174,3.922091,2.000000,4.500000,-0.980522,-1.743152,2.614727,-1.470782,2.206174,3.922091,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.810000,-0.954265,-1.757663,2.636494,-1.431398,2.147096,3.954741,2.000000,4.500000,-0.954265,-1.757663,2.636494,-1.431398,2.147096,3.954741,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.820000,-0.927794,-1.771778,2.657668,-1.391691,2.087536,3.986501,2.000000,4.500000,-0.927794,-1.771778,2.657668,-1.391691,2.087536,3.986501,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.830000,-0.901114,-1.785495,2.678243,-1.351671,2.027506,4.017365,2.000000,4.500000,-0.901114,-1.785495,2.678243,-1.351671,2.027506,4.017365,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.840000,-0.874231,-1.798811,2.698216,-1.311346,1.967019,4.047324,2.000000,4.500000,-0.874231,-1.798811,2.698216,-1.311346,1.967019,4.047324,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.850000,-0.847151,-1.811721,2.717582,-1.270727,1.906091,4.076373,2.000000,4.500000,-0.847151,-1.811721,2.717582,-1.270727,1.906091,4.076373,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.860000,-0.819881,-1.824224,2.736337,-1.229822,1.844733,4.104505,2.000000,4.500000,-0.819881,-1.824224,2.736337,-1.229822,1.844733,4.104505,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.870000,-0.792427,-1.836317,2.754475,-1.188640,1.782960,4.131713,2.000000,4.500000,-0.792427,-1.836317,2.754475,-1.188640,1.782960,4.131713,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.880000,-0.764794,-1.847996,2.771994,-1.147191,1.720786,4.157992,2.000000,4.500000,-0.764794,-1.847996,2.771994,-1.147191,1.720786,4.157992,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.890000,-0.736989,-1.859260,2.788890,-1.105483,1.658225,4.183335,2.000000,4.500000,-0.736989,-1.859260,2.788890,-1.105483,1.658225,4.183335,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.900000,-0.709018,-1.870105,2.805158,-1.063527,1.595291,4.207737,2.000000,4.500000,-0.709018,-1.870105,2.805158,-1.063527,1.595291,4.207737,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.910000,-0.680888,-1.880530,2.820794,-1.021332,1.531998,4.231192,2.000000,4.500000,-0.680888,-1.880530,2.820794,-1.021332,1.531998,4.231192,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.920000,-0.652604,-1.890531,2.835797,-0.978907,1.468360,4.253695,2.000000,4.500000,-0.652604,-1.890531,2.835797,-0.978907,1.468360,4.253695,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.930000,-0.624174,-1.900107,2.850161,-0.936261,1.404392,4.275241,2.000000,4.500000,-0.624174,-1.900107,2.850161,-0.936261,1.404392,4.275241,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.940000,-0.595603,-1.909256,2.863883,-0.893405,1.340107,4.295825,2.000000,4.500000,-0.595603,-1.909256,2.863883,-0.893405,1.340107,4.295825,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.950000,-0.566899,-1.917974,2.876962,-0.850348,1.275522,4.315443,2.000000,4.500000,-0.566899,-1.917974,2.876962,-0.850348,1.275522,4.315443,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.960000,-0.538066,-1.926262,2.889393,-0.807099,1.210649,4.334089,2.000000,4.500000,-0.538066,-1.926262,2.889393,-0.807099,1.210649,4.334089,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.970000,-0.509113,-1.934116,2.901174,-0.763669,1.145504,4.351761,2.000000,4.500000,-0.509113,-1.934116,2.901174,-0.763669,1.145504,4.351761,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.980000,-0.480045,-1.941535,2.912302,-0.720067,1.080101,4.368453,2.000000,4.500000,-0.480045,-1.941535,2.912302,-0.720067,1.080101,4.368453,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
2.990000,-0.450869,-1.948517,2.922775,-0.676303,1.014455,4.384162,2.000000,4.500000,-0.450869,-1.948517,2.922775,-0.676303,1.014455,4.384162,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.000000,-0.421592,-1.955060,2.932590,-0.632387,0.948581,4.398886,2.000000,4.500000,-0.421592,-1.955060,2.932590,-0.632387,0.948581,4.398886,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.010000,-0.392219,-1.961164,2.941746,-0.588329,0.882494,4.412619,2.000000,4.500000,-0.392219,-1.961164,2.941746,-0.588329,0.882494,4.412619,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.020000,-0.362759,-1.966826,2.950240,-0.544138,0.816208,4.425359,2.000000,4.500000,-0.362759,-1.966826,2.950240,-0.544138,0.816207,4.425359,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.030000,-0.333217,-1.972046,2.958069,-0.499825,0.749738,4.437104,2.000000,4.500000,-0.333217,-1.972046,2.958069,-0.499825,0.749738,4.437104,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.040000,-0.303600,-1.976823,2.965234,-0.455400,0.683099,4.447851,2.000000,4.500000,-0.303600,-1.976823,2.965234,-0.455400,0.683099,4.447851,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.050000,-0.273914,-1.981154,2.971731,-0.410872,0.616307,4.457596,2.000000,4.500000,-0.273914,-1.981154,2.971731,-0.410872,0.616307,4.457596,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.060000,-0.244167,-1.985040,2.977559,-0.366251,0.549376,4.466339,2.000000,4.500000,-0.244167,-1.985040,2.977559,-0.366251,0.549376,4.466339,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.070000,-0.214365,-1.988479,2.982718,-0.321548,0.482322,4.474077,2.000000,4.500000,-0.214365,-1.988479,2.982718,-0.321548,0.482322,4.474077,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.080000,-0.184515,-1.991470,2.987206,-0.276773,0.415159,4.480808,2.000000,4.500000,-0.184515,-1.991470,2.987206,-0.276773,0.415159,4.480808,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.090000,-0.154624,-1.994014,2.991021,-0.231935,0.347903,4.486531,2.000000,4.500000,-0.154624,-1.994014,2.991021,-0.231935,0.347903,4.486531,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.100000,-0.124697,-1.996109,2.994163,-0.187046,0.280568,4.491245,2.000000,4.500000,-0.124697,-1.996109,2.994163,-0.187046,0.280568,4.491245,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.110000,-0.094742,-1.997755,2.996632,-0.142114,0.213171,4.494948,2.000000,4.500000,-0.094742,-1.997755,2.996632,-0.142114,0.213171,4.494948,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.120000,-0.064767,-1.998951,2.998427,-0.097150,0.145725,4.497640,2.000000,4.500000,-0.064767,-1.998951,2.998427,-0.097150,0.145725,4.497640,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.130000,-0.034776,-1.999698,2.999546,-0.052164,0.078246,4.499320,2.000000,4.500000,-0.034776,-1.999698,2.999546,-0.052164,0.078246,4.499320,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.140000,-0.004778,-1.999994,2.999991,-0.007167,0.010750,4.499987,2.000000,4.500000,-0.004778,-1.999994,2.999991,-0.007167,0.010750,4.499987,2.000000,4.500000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000
3.150000,0.025221,-1.999841,2.999761,0.037832,-0.056748,4.499642,2.000000,4.500000,0.025221,-1.999841,2.999761,0.037832,-0.056748,4.499642,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.160000,0.055215,-1.999238,2.998857,0.082823,-0.124234,4.498285,2.000000,4.500000,0.055215,-1.999238,2.998857,0.082823,-0.124234,4.498285,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.170000,0.085196,-1.998185,2.997277,0.127794,-0.191692,4.495915,2.000000,4.500000,0.085196,-1.998185,2.997277,0.127794,-0.191692,4.495915,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.180000,0.115158,-1.996682,2.995023,0.172737,-0.259106,4.492534,2.000000,4.500000,0.115158,-1.996682,2.995023,0.172737,-0.259106,4.492534,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.190000,0.145094,-1.994730,2.992095,0.217642,-0.326463,4.488142,2.000000,4.500000,0.145094,-1.994730,2.992095,0.217642,-0.326463,4.488142,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.200000,0.174998,-1.992329,2.988494,0.262497,-0.393745,4.482741,2.000000,4.500000,0.174998,-1.992329,2.988494,0.262497,-0.393745,4.482741,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.210000,0.204862,-1.989480,2.984220,0.307293,-0.460940,4.476330,2.000000,4.500000,0.204862,-1.989480,2.984220,0.307293,-0.460940,4.476330,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.220000,0.234680,-1.986184,2.979275,0.352020,-0.528030,4.468913,2.000000,4.500000,0.234680,-1.986184,2.979275,0.352020,-0.528030,4.468913,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.230000,0.264445,-1.982440,2.973660,0.396668,-0.595002,4.460490,2.000000,4.500000,0.264445,-1.982440,2.973660,0.396668,-0.595002,4.460490,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.240000,0.294151,-1.978251,2.967376,0.441227,-0.661840,4.451064,2.000000,4.500000,0.294151,-1.978251,2.967376,0.441227,-0.661840,4.451064,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.250000,0.323791,-1.973616,2.960424,0.485686,-0.728529,4.440636,2.000000,4.500000,0.323791,-1.973616,2.960424,0.485686,-0.728529,4.440636,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.260000,0.353357,-1.968537,2.952806,0.530036,-0.795054,4.429209,2.000000,4.500000,0.353357,-1.968537,2.952806,0.530036,-0.795054,4.429209,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.270000,0.382845,-1.963016,2.944523,0.574267,-0.861400,4.416785,2.000000,4.500000,0.382845,-1.963016,2.944523,0.574267,-0.861400,4.416785,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.280000,0.412246,-1.957052,2.935578,0.618368,-0.927553,4.403368,2.000000,4.500000,0.412246,-1.957052,2.935578,0.618368,-0.927553,4.403368,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.290000,0.441554,-1.950649,2.925973,0.662331,-0.993496,4.388959,2.000000,4.500000,0.441554,-1.950649,2.925973,0.662331,-0.993496,4.388959,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.300000,0.470763,-1.943806,2.915709,0.706144,-1.059216,4.373564,2.000000,4.500000,0.470763,-1.943806,2.915709,0.706144,-1.059216,4.373564,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.310000,0.499866,-1.936526,2.904789,0.749799,-1.124698,4.357184,2.000000,4.500000,0.499866,-1.936526,2.904789,0.749799,-1.124698,4.357184,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.320000,0.528856,-1.928811,2.893216,0.793285,-1.189927,4.339824,2.000000,4.500000,0.528856,-1.928811,2.893216,0.793285,-1.189927,4.339824,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.330000,0.557728,-1.920661,2.880992,0.836592,-1.254888,4.321488,2.000000,4.500000,0.557728,-1.920661,2.880992,0.836592,-1.254888,4.321488,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.340000,0.586474,-1.912080,2.868119,0.879711,-1.319567,4.302179,2.000000,4.500000,0.586474,-1.912080,2.868119,0.879711,-1.319567,4.302179,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.350000,0.615088,-1.903068,2.854601,0.922632,-1.383949,4.281902,2.000000,4.500000,0.615088,-1.903068,2.854601,0.922632,-1.383949,4.281902,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.360000,0.643564,-1.893628,2.840441,0.965346,-1.448019,4.260662,2.000000,4.500000,0.643564,-1.893628,2.840441,0.965346,-1.448019,4.260662,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.370000,0.671895,-1.883761,2.825642,1.007843,-1.511764,4.238463,2.000000,4.500000,0.671895,-1.883761,2.825642,1.007843,-1.511764,4.238463,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.380000,0.700075,-1.873471,2.810207,1.050112,-1.575168,4.215311,2.000000,4.500000,0.700075,-1.873471,2.810207,1.050112,-1.575168,4.215311,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.390000,0.728097,-1.862760,2.794140,1.092146,-1.638218,4.191210,2.000000,4.500000,0.728097,-1.862760,2.794140,1.092146,-1.638218,4.191210,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.400000,0.755955,-1.851629,2.777444,1.133933,-1.700900,4.166166,2.000000,4.500000,0.755955,-1.851629,2.777444,1.133933,-1.700900,4.166166,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.410000,0.783644,-1.840082,2.760123,1.175466,-1.763199,4.140185,2.000000,4.500000,0.783644,-1.840082,2.760123,1.175466,-1.763199,4.140185,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.420000,0.811156,-1.828121,2.742181,1.216734,-1.825101,4.113272,2.000000,4.500000,0.811156,-1.828121,2.742181,1.216734,-1.825101,4.113272,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.430000,0.838485,-1.815748,2.723623,1.257728,-1.886592,4.085434,2.000000,4.500000,0.838485,-1.815748,2.723623,1.257728,-1.886592,4.085434,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.440000,0.865626,-1.802967,2.704451,1.298439,-1.947659,4.056676,2.000000,4.500000,0.865626,-1.802967,2.704451,1.298439,-1.947659,4.056676,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.450000,0.892572,-1.789781,2.684671,1.338859,-2.008288,4.027006,2.000000,4.500000,0.892572,-1.789781,2.684671,1.338859,-2.008288,4.027006,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.460000,0.919318,-1.776191,2.664287,1.378977,-2.068465,3.996430,2.000000,4.500000,0.919318,-1.776191,2.664287,1.378977,-2.068465,3.996430,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.470000,0.945856,-1.762202,2.643303,1.418784,-2.128176,3.964955,2.000000,4.500000,0.945856,-1.762202,2.643303,1.418784,-2.128176,3.964955,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.480000,0.972182,-1.747817,2.621725,1.458273,-2.187409,3.932587,2.000000,4.500000,0.972182,-1.747817,2.621725,1.458273,-2.187409,3.932587,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.490000,0.998289,-1.733038,2.599557,1.497433,-2.246149,3.899335,2.000000,4.500000,0.998289,-1.733038,2.599557,1.497433,-2.246150,3.899335,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
3.500000,1.024171,-1.717869,2.576803,1.536256,-2.304385,3.865205,2.000000,4.500000,1.024171,-1.717869,2.576803,1.536256,-2.304385,3.865205,2.000000,4.500000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000
