Time,X,Y,Vx,Vy,Ax,Ay,Radius,KineticEnergy,XExact,YExact,VxExact,VyExact,AxExact,AyExact,RadiusExact,KineticEnergyExact,XError,YError,VxError,VyError,AxError,AyError,KineticEnergyError,RadiusError
2.290000,-1.964639,-0.593019,0.889528,-2.946958,4.420438,1.334293,2.052188,4.737912,-1.914528,-0.578431,0.867647,-2.871792,4.307688,1.301470,2.000000,4.500000,-0.050111,-0.014588,0.021882,-0.075166,0.112750,0.032822,0.237912,0.052188
2.300000,-1.955744,-0.622489,0.933733,-2.933615,4.400423,1.400599,2.052419,4.738978,-1.905636,-0.607083,0.910625,-2.858455,4.287682,1.365937,2.000000,4.500000,-0.050107,-0.015405,0.023108,-0.075161,0.112741,0.034662,0.238978,0.052419
2.310000,-1.946406,-0.651825,0.977737,-2.919609,4.379414,1.466606,2.052650,4.740045,-1.896316,-0.635598,0.953397,-2.844474,4.266711,1.430096,2.000000,4.500000,-0.050090,-0.016226,0.024340,-0.075135,0.112703,0.036510,0.240045,0.052650
2.320000,-1.936629,-0.681021,1.021531,-2.904943,4.357415,1.532297,2.052881,4.741111,-1.886569,-0.663970,0.995956,-2.829854,4.244781,1.493933,2.000000,4.500000,-0.050060,-0.017050,0.025576,-0.075090,0.112634,0.038363,0.241111,0.052881
2.330000,-1.926414,-0.710070,1.065105,-2.889620,4.334431,1.597658,2.053112,4.742178,-1.876398,-0.692193,1.038290,-2.814597,4.221895,1.557435,2.000000,4.500000,-0.050016,-0.017877,0.026816,-0.075024,0.112536,0.040223,0.242178,0.053112
2.340000,-1.915763,-0.738966,1.108450,-2.873644,4.310466,1.662674,2.053343,4.743245,-1.865804,-0.720260,1.080390,-2.798706,4.198059,1.620585,2.000000,4.500000,-0.049958,-0.018706,0.028059,-0.074938,0.112406,0.042089,0.243245,0.053343
2.350000,-1.904678,-0.767703,1.151554,-2.857017,4.285526,1.727331,2.053574,4.744312,-1.854791,-0.748165,1.122248,-2.782186,4.173279,1.683372,2.000000,4.500000,-0.049887,-0.019538,0.029306,-0.074831,0.112246,0.043960,0.244312,0.053574
2.360000,-1.893163,-0.796273,1.194410,-2.839744,4.259616,1.791614,2.053805,4.745380,-1.843360,-0.775902,1.163853,-2.765040,4.147560,1.745779,2.000000,4.500000,-0.049802,-0.020371,0.030557,-0.074704,0.112056,0.045835,0.245380,0.053805
2.370000,-1.881218,-0.824670,1.237006,-2.821828,4.232742,1.855509,2.054036,4.746447,-1.831515,-0.803464,1.205196,-2.747272,4.120908,1.807794,2.000000,4.500000,-0.049704,-0.021207,0.031810,-0.074556,0.111834,0.047715,0.246447,0.054036
2.380000,-1.868848,-0.852889,1.279333,-2.803273,4.204909,1.919000,2.054267,4.747515,-1.819257,-0.830845,1.246268,-2.728886,4.093328,1.869402,2.000000,4.500000,-0.049591,-0.022044,0.033065,-0.074387,0.111581,0.049598,0.247515,0.054267
2.390000,-1.856055,-0.880921,1.321382,-2.784083,4.176124,1.982073,2.054498,4.748583,-1.806590,-0.858040,1.287059,-2.709885,4.064828,1.930589,2.000000,4.500000,-0.049465,-0.022882,0.034323,-0.074197,0.111296,0.051484,0.248583,0.054498
2.400000,-1.842841,-0.908762,1.363143,-2.764262,4.146393,2.044715,2.054729,4.749652,-1.793517,-0.885041,1.327561,-2.690275,4.035413,1.991342,2.000000,4.500000,-0.049324,-0.023721,0.035582,-0.073987,0.110980,0.053373,0.249652,0.054729
2.410000,-1.829210,-0.936405,1.404607,-2.743815,4.115722,2.106911,2.054961,4.750721,-1.780040,-0.911843,1.367765,-2.670060,4.005090,2.051647,2.000000,4.500000,-0.049170,-0.024562,0.036843,-0.073755,0.110632,0.055264,0.250721,0.054961
2.420000,-1.815164,-0.963843,1.445765,-2.722746,4.084118,2.168647,2.055192,4.751789,-1.766163,-0.938440,1.407660,-2.649244,3.973866,2.111490,2.000000,4.500000,-0.049001,-0.025403,0.038104,-0.073502,0.110253,0.057157,0.251789,0.055192
2.430000,-1.800706,-0.991071,1.486606,-2.701059,4.051589,2.229909,2.055423,4.752859,-1.751888,-0.964826,1.447239,-2.627832,3.941748,2.170858,2.000000,4.500000,-0.048818,-0.026245,0.039367,-0.073227,0.109841,0.059050,0.252859,0.055423
2.440000,-1.785840,-1.018081,1.527122,-2.678760,4.018140,2.290682,2.055654,4.753928,-1.737219,-0.990995,1.486492,-2.605828,3.908742,2.229738,2.000000,4.500000,-0.048621,-0.027086,0.040630,-0.072932,0.109398,0.060944,0.253928,0.055654
2.450000,-1.770569,-1.044869,1.567303,-2.655853,3.983780,2.350955,2.055885,4.754998,-1.722159,-1.016941,1.525411,-2.583239,3.874858,2.288116,2.000000,4.500000,-0.048410,-0.027928,0.041892,-0.072615,0.108922,0.062838,0.254998,0.055885
2.460000,-1.754896,-1.071427,1.607141,-2.632344,3.948516,2.410711,2.056117,4.756067,-1.706712,-1.042658,1.563986,-2.560068,3.840102,2.345980,2.000000,4.500000,-0.048184,-0.028770,0.043154,-0.072276,0.108414,0.064732,0.256067,0.056117
2.470000,-1.738824,-1.097751,1.646626,-2.608237,3.912355,2.469939,2.056348,4.757138,-1.690881,-1.068140,1.602210,-2.536321,3.804481,2.403315,2.000000,4.500000,-0.047944,-0.029611,0.044416,-0.071916,0.107874,0.066624,0.257138,0.056348
2.480000,-1.722358,-1.123833,1.685750,-2.583537,3.875306,2.528624,2.056579,4.758208,-1.674669,-1.093382,1.640073,-2.512003,3.768005,2.460110,2.000000,4.500000,-0.047689,-0.030451,0.045676,-0.071534,0.107301,0.068515,0.258208,0.056579
2.490000,-1.705501,-1.149668,1.724503,-2.558251,3.837376,2.586754,2.056811,4.759279,-1.658080,-1.118378,1.677567,-2.487120,3.730681,2.516351,2.000000,4.500000,-0.047420,-0.031290,0.046935,-0.071131,0.106696,0.070403,0.259279,0.056811
2.500000,-1.688256,-1.175251,1.762876,-2.532383,3.798575,2.644315,2.057042,4.760349,-1.641119,-1.143123,1.714684,-2.461678,3.692517,2.572026,2.000000,4.500000,-0.047137,-0.032128,0.048192,-0.070705,0.106058,0.072289,0.260349,0.057042
2.510000,-1.670627,-1.200575,1.800862,-2.505940,3.758910,2.701293,2.057273,4.761420,-1.623788,-1.167610,1.751415,-2.435682,3.653523,2.627122,2.000000,4.500000,-0.046839,-0.032965,0.049447,-0.070258,0.105388,0.074171,0.261420,0.057273
2.520000,-1.652618,-1.225634,1.838451,-2.478927,3.718391,2.757677,2.057505,4.762492,-1.606092,-1.191834,1.787752,-2.409138,3.613706,2.681628,2.000000,4.500000,-0.046526,-0.033800,0.050700,-0.069790,0.104685,0.076049,0.262492,0.057505
2.530000,-1.634234,-1.250423,1.875635,-2.451351,3.677026,2.813453,2.057736,4.763563,-1.588034,-1.215791,1.823686,-2.382051,3.573077,2.735529,2.000000,4.500000,-0.046200,-0.034633,0.051949,-0.069299,0.103949,0.077923,0.263563,0.057736
2.540000,-1.615477,-1.274937,1.912405,-2.423216,3.634824,2.868608,2.057968,4.764635,-1.569619,-1.239474,1.859211,-2.354429,3.531644,2.788816,2.000000,4.500000,-0.045858,-0.035463,0.053195,-0.068787,0.103180,0.079792,0.264635,0.057968
2.550000,-1.596353,-1.299169,1.948754,-2.394530,3.591795,2.923130,2.058199,4.765707,-1.550851,-1.262878,1.894316,-2.326277,3.489416,2.841475,2.000000,4.500000,-0.045502,-0.036291,0.054437,-0.068253,0.102379,0.081656,0.265707,0.058199
2.560000,-1.576866,-1.323114,1.984672,-2.365299,3.547948,2.977007,2.058431,4.766779,-1.531734,-1.285997,1.928996,-2.297602,3.446403,2.893494,2.000000,4.500000,-0.045131,-0.037117,0.055675,-0.067697,0.101545,0.083513,0.266779,0.058431
2.570000,-1.557019,-1.346767,2.020151,-2.335529,3.503293,3.030227,2.058662,4.767852,-1.512273,-1.308828,1.963242,-2.268409,3.402614,2.944863,2.000000,4.500000,-0.044746,-0.037939,0.056909,-0.067119,0.100679,0.085364,0.267852,0.058662
2.580000,-1.536818,-1.370123,2.055184,-2.305226,3.457839,3.082776,2.058894,4.768925,-1.492471,-1.331364,1.997046,-2.238707,3.358060,2.995569,2.000000,4.500000,-0.044346,-0.038759,0.058138,-0.066520,0.099779,0.087207,0.268925,0.058894
2.590000,-1.516266,-1.393175,2.089762,-2.274399,3.411598,3.134644,2.059126,4.769998,-1.472333,-1.353600,2.030401,-2.208500,3.312750,3.045601,2.000000,4.500000,-0.043932,-0.039575,0.059362,-0.065898,0.098847,0.089043,0.269998,0.059126
2.600000,-1.495368,-1.415919,2.123878,-2.243052,3.364578,3.185818,2.059357,4.771071,-1.451865,-1.375532,2.063298,-2.177797,3.266695,3.094948,2.000000,4.500000,-0.043503,-0.040387,0.060580,-0.065255,0.097883,0.090870,0.271071,0.059357
2.610000,-1.474129,-1.438349,2.157524,-2.211194,3.316791,3.236286,2.059589,4.772145,-1.431069,-1.397155,2.095732,-2.146604,3.219905,3.143598,2.000000,4.500000,-0.043060,-0.041195,0.061792,-0.064590,0.096886,0.092688,0.272145,0.059589
2.620000,-1.452554,-1.460461,2.190692,-2.178831,3.268247,3.286038,2.059821,4.773218,-1.409952,-1.418463,2.127694,-2.114927,3.172391,3.191541,2.000000,4.500000,-0.042603,-0.041999,0.062998,-0.063904,0.095856,0.094497,0.273218,0.059821
2.630000,-1.430647,-1.482250,2.223375,-2.145971,3.218956,3.335062,2.060052,4.774292,-1.388517,-1.439452,2.159178,-2.082775,3.124163,3.238766,2.000000,4.500000,-0.042130,-0.042798,0.064197,-0.063196,0.094793,0.096295,0.274292,0.060052
2.640000,-1.408413,-1.503709,2.255564,-2.112620,3.168930,3.383346,2.060284,4.775366,-1.366770,-1.460117,2.190175,-2.050154,3.075232,3.285263,2.000000,4.500000,-0.041644,-0.043593,0.065389,-0.062466,0.093698,0.098083,0.275366,0.060284
2.650000,-1.385858,-1.524836,2.287253,-2.078787,3.118180,3.430880,2.060516,4.776441,-1.344715,-1.480453,2.220680,-2.017072,3.025609,3.331020,2.000000,4.500000,-0.041143,-0.044382,0.066574,-0.061714,0.092571,0.099860,0.276441,0.060516
2.660000,-1.362985,-1.545623,2.318435,-2.044478,3.066717,3.477653,2.060748,4.777516,-1.322358,-1.500457,2.250685,-1.983537,2.975305,3.376027,2.000000,4.500000,-0.040628,-0.045167,0.067750,-0.060941,0.091412,0.101625,0.277516,0.060748
2.670000,-1.339801,-1.566068,2.349102,-2.009701,3.014552,3.523654,2.060979,4.778591,-1.299703,-1.520122,2.280184,-1.949554,2.924332,3.420276,2.000000,4.500000,-0.040098,-0.045946,0.068919,-0.060147,0.090220,0.103378,0.278591,0.060979
2.680000,-1.316310,-1.586165,2.379248,-1.974465,2.961697,3.568872,2.061211,4.779666,-1.276756,-1.539446,2.309169,-1.915134,2.872700,3.463754,2.000000,4.500000,-0.039554,-0.046719,0.070078,-0.059331,0.088997,0.105118,0.279666,0.061211
2.690000,-1.292517,-1.605910,2.408865,-1.938776,2.908164,3.613297,2.061443,4.780741,-1.253521,-1.558424,2.337636,-1.880282,2.820423,3.506453,2.000000,4.500000,-0.038996,-0.047486,0.071229,-0.058494,0.087741,0.106844,0.280741,0.061443
2.700000,-1.268429,-1.625298,2.437946,-1.902643,2.853965,3.656920,2.061675,4.781817,-1.230005,-1.577051,2.365576,-1.845007,2.767511,3.548364,2.000000,4.500000,-0.038424,-0.048247,0.072371,-0.057636,0.086454,0.108556,0.281817,0.061675
2.710000,-1.244049,-1.644324,2.466486,-1.866074,2.799111,3.699729,2.061907,4.782893,-1.206212,-1.595322,2.392984,-1.809317,2.713976,3.589476,2.000000,4.500000,-0.037838,-0.049002,0.073502,-0.056757,0.085135,0.110254,0.282893,0.061907
2.720000,-1.219384,-1.662985,2.494477,-1.829077,2.743615,3.741716,2.062139,4.783969,-1.182147,-1.613235,2.419853,-1.773220,2.659830,3.629780,2.000000,4.500000,-0.037238,-0.049749,0.074624,-0.055856,0.083784,0.111936,0.283969,0.062139
2.730000,-1.194440,-1.681276,2.521913,-1.791659,2.687489,3.782870,2.062371,4.785045,-1.157816,-1.630786,2.446178,-1.736724,2.605087,3.669267,2.000000,4.500000,-0.036623,-0.050490,0.075735,-0.054935,0.082403,0.113603,0.285045,0.062371
2.740000,-1.169220,-1.699192,2.548788,-1.753831,2.630746,3.823182,2.062603,4.786122,-1.133225,-1.647969,2.471953,-1.699838,2.549757,3.707930,2.000000,4.500000,-0.035995,-0.051223,0.076835,-0.053993,0.080989,0.115253,0.286122,0.062603
2.750000,-1.143733,-1.716730,2.575096,-1.715599,2.573398,3.862644,2.062835,4.787199,-1.108379,-1.664781,2.497172,-1.662569,2.493853,3.745757,2.000000,4.500000,-0.035354,-0.051949,0.077924,-0.053030,0.079545,0.116886,0.287199,0.062835
2.760000,-1.117982,-1.733886,2.600830,-1.676972,2.515459,3.901245,2.063067,4.788276,-1.083284,-1.681219,2.521828,-1.624925,2.437388,3.782742,2.000000,4.500000,-0.034698,-0.052668,0.079002,-0.052047,0.078071,0.118502,0.288276,0.063067
2.770000,-1.091973,-1.750656,2.625984,-1.637960,2.456940,3.938976,2.063299,4.789353,-1.057944,-1.697278,2.545917,-1.586917,2.380375,3.818876,2.000000,4.500000,-0.034029,-0.053378,0.080067,-0.051043,0.076565,0.120100,0.289353,0.063299
2.780000,-1.065713,-1.767036,2.650554,-1.598570,2.397855,3.975831,2.063531,4.790431,-1.032367,-1.712956,2.569434,-1.548551,2.322826,3.854151,2.000000,4.500000,-0.033346,-0.054080,0.081120,-0.050020,0.075029,0.121680,0.290431,0.063531
2.790000,-1.039208,-1.783022,2.674532,-1.558812,2.338218,4.011798,2.063763,4.791509,-1.006558,-1.728248,2.592372,-1.509836,2.264755,3.888558,2.000000,4.500000,-0.032650,-0.054773,0.082160,-0.048975,0.073463,0.123240,0.291509,0.063763
2.800000,-1.012463,-1.798610,2.697914,-1.518694,2.278041,4.046872,2.063995,4.792587,-0.980522,-1.743152,2.614727,-1.470782,2.206174,3.922091,2.000000,4.500000,-0.031941,-0.055458,0.083187,-0.047911,0.071867,0.124781,0.292587,0.063995
2.810000,-0.985483,-1.813797,2.720695,-1.478225,2.217338,4.081042,2.064228,4.793665,-0.954265,-1.757663,2.636494,-1.431398,2.147096,3.954741,2.000000,4.500000,-0.031218,-0.056134,0.084201,-0.046828,0.070242,0.126301,0.293665,0.064228
2.820000,-0.958277,-1.828579,2.742868,-1.437415,2.156122,4.114302,2.064460,4.794744,-0.927794,-1.771778,2.657668,-1.391691,2.087536,3.986501,2.000000,4.500000,-0.030483,-0.056800,0.085201,-0.045724,0.068586,0.127801,0.294744,0.064460
2.830000,-0.930848,-1.842953,2.764429,-1.396272,2.094408,4.146644,2.064692,4.795823,-0.901114,-1.785495,2.678243,-1.351671,2.027506,4.017365,2.000000,4.500000,-0.029734,-0.057457,0.086186,-0.044601,0.066902,0.129279,0.295823,0.064692
2.840000,-0.903204,-1.856916,2.785374,-1.354805,2.032208,4.178060,2.064924,4.796902,-0.874231,-1.798811,2.698216,-1.311346,1.967019,4.047324,2.000000,4.500000,-0.028973,-0.058105,0.087157,-0.043459,0.065189,0.130736,0.296902,0.064924
2.850000,-0.875350,-1.870464,2.805696,-1.313025,1.969537,4.208543,2.065157,4.797981,-0.847151,-1.811721,2.717582,-1.270727,1.906091,4.076373,2.000000,4.500000,-0.028198,-0.058742,0.088113,-0.042298,0.063447,0.132170,0.297981,0.065157
2.860000,-0.847293,-1.883594,2.825391,-1.270939,1.906409,4.238086,2.065389,4.799060,-0.819881,-1.824224,2.736337,-1.229822,1.844733,4.104505,2.000000,4.500000,-0.027412,-0.059370,0.089054,-0.041117,0.061676,0.133582,0.299060,0.065389
2.870000,-0.819039,-1.896303,2.844455,-1.228558,1.842838,4.266683,2.065621,4.800140,-0.792427,-1.836317,2.754475,-1.188640,1.782960,4.131713,2.000000,4.500000,-0.026612,-0.059986,0.089980,-0.039918,0.059878,0.134969,0.300140,0.065621
2.880000,-0.790594,-1.908589,2.862883,-1.185892,1.778837,4.294325,2.065854,4.801220,-0.764794,-1.847996,2.771994,-1.147191,1.720786,4.157992,2.000000,4.500000,-0.025801,-0.060593,0.090889,-0.038701,0.058051,0.136333,0.301220,0.065854
2.890000,-0.761966,-1.920448,2.880672,-1.142948,1.714423,4.321008,2.066086,4.802301,-0.736989,-1.859260,2.788890,-1.105483,1.658225,4.183335,2.000000,4.500000,-0.024977,-0.061188,0.091782,-0.037465,0.056198,0.137673,0.302301,0.066086
2.900000,-0.733159,-1.931877,2.897816,-1.099738,1.649607,4.346724,2.066318,4.803381,-0.709018,-1.870105,2.805158,-1.063527,1.595291,4.207737,2.000000,4.500000,-0.024141,-0.061772,0.092658,-0.036211,0.054317,0.138987,0.303381,0.066318
2.910000,-0.704181,-1.942875,2.914312,-1.056271,1.584407,4.371468,2.066551,4.804462,-0.680888,-1.880530,2.820794,-1.021332,1.531998,4.231192,2.000000,4.500000,-0.023293,-0.062345,0.093518,-0.034939,0.052409,0.140276,0.304462,0.066551
2.920000,-0.675038,-1.953437,2.930156,-1.012556,1.518835,4.395234,2.066783,4.805543,-0.652604,-1.890531,2.835797,-0.978907,1.468360,4.253695,2.000000,4.500000,-0.022433,-0.062906,0.094360,-0.033650,0.050475,0.141539,0.305543,0.066783
2.930000,-0.645736,-1.963563,2.945345,-0.968604,1.452906,4.418017,2.067016,4.806624,-0.624174,-1.900107,2.850161,-0.936261,1.404392,4.275241,2.000000,4.500000,-0.021562,-0.063456,0.095184,-0.032343,0.048514,0.142776,0.306624,0.067016
2.940000,-0.616283,-1.973249,2.959874,-0.924424,1.386636,4.439810,2.067248,4.807706,-0.595603,-1.909256,2.863883,-0.893405,1.340107,4.295825,2.000000,4.500000,-0.020679,-0.063994,0.095990,-0.031019,0.046528,0.143985,0.307706,0.067248
2.950000,-0.586684,-1.982493,2.973740,-0.880026,1.320039,4.460610,2.067481,4.808787,-0.566899,-1.917974,2.876962,-0.850348,1.275522,4.315443,2.000000,4.500000,-0.019785,-0.064519,0.096778,-0.029678,0.044517,0.145167,0.308787,0.067481
2.960000,-0.556946,-1.991294,2.986940,-0.835420,1.253129,4.480410,2.067714,4.809869,-0.538066,-1.926262,2.889393,-0.807099,1.210649,4.334089,2.000000,4.500000,-0.018880,-0.065032,0.097548,-0.028320,0.042481,0.146321,0.309869,0.067714
2.970000,-0.527077,-1.999648,2.999472,-0.790616,1.185923,4.499207,2.067946,4.810951,-0.509113,-1.934116,2.901174,-0.763669,1.145504,4.351761,2.000000,4.500000,-0.017964,-0.065532,0.098298,-0.026946,0.040419,0.147447,0.310951,0.067946
2.980000,-0.497082,-2.007554,3.011331,-0.745623,1.118435,4.516996,2.068179,4.812034,-0.480045,-1.941535,2.912302,-0.720067,1.080101,4.368453,2.000000,4.500000,-0.017037,-0.066019,0.099029,-0.025556,0.038334,0.148543,0.312034,0.068179
2.990000,-0.466969,-2.015010,3.022515,-0.700454,1.050680,4.533773,2.068411,4.813117,-0.450869,-1.948517,2.922775,-0.676303,1.014455,4.384162,2.000000,4.500000,-0.016100,-0.066493,0.099740,-0.024150,0.036225,0.149610,0.313117,0.068411
3.000000,-0.436744,-2.022015,3.033022,-0.655116,0.982674,4.549533,2.068644,4.814200,-0.421592,-1.955060,2.932590,-0.632387,0.948581,4.398886,2.000000,4.500000,-0.015152,-0.066954,0.100432,-0.022728,0.034093,0.150647,0.314200,0.068644
3.010000,-0.406414,-2.028566,3.042849,-0.609620,0.914431,4.564273,2.068877,4.815283,-0.392219,-1.961164,2.941746,-0.588329,0.882494,4.412619,2.000000,4.500000,-0.014194,-0.067402,0.101103,-0.021291,0.031937,0.151654,0.315283,0.068877
3.020000,-0.375985,-2.034662,3.051993,-0.563978,0.845967,4.577990,2.069110,4.816366,-0.362759,-1.966826,2.950240,-0.544138,0.816207,4.425359,2.000000,4.500000,-0.013226,-0.067836,0.101753,-0.019839,0.029759,0.152630,0.316366,0.069110
3.030000,-0.345465,-2.040302,3.060453,-0.518198,0.777297,4.590679,2.069342,4.817450,-0.333217,-1.972046,2.958069,-0.499825,0.749738,4.437104,2.000000,4.500000,-0.012248,-0.068256,0.102383,-0.018373,0.027559,0.153575,0.317450,0.069342
3.040000,-0.314861,-2.045484,3.068226,-0.472291,0.708437,4.602339,2.069575,4.818534,-0.303600,-1.976823,2.965234,-0.455400,0.683099,4.447851,2.000000,4.500000,-0.011261,-0.068661,0.102992,-0.016891,0.025337,0.154488,0.318534,0.069575
3.050000,-0.284178,-2.050207,3.075310,-0.426268,0.639401,4.612965,2.069808,4.819618,-0.273914,-1.981154,2.971731,-0.410872,0.616307,4.457596,2.000000,4.500000,-0.010264,-0.069053,0.103579,-0.015396,0.023094,0.155369,0.319618,0.069808
3.060000,-0.253425,-2.054469,3.081704,-0.380138,0.570207,4.622556,2.070041,4.820702,-0.244167,-1.985040,2.977559,-0.366251,0.549376,4.466339,2.000000,4.500000,-0.009258,-0.069430,0.104145,-0.013887,0.020831,0.156217,0.320702,0.070041
3.070000,-0.222608,-2.058271,3.087406,-0.333912,0.500869,4.631109,2.070274,4.821787,-0.214365,-1.988479,2.982718,-0.321548,0.482322,4.474077,2.000000,4.500000,-0.008243,-0.069792,0.104688,-0.012364,0.018547,0.157032,0.321787,0.070274
3.080000,-0.191734,-2.061610,3.092415,-0.287601,0.431402,4.638622,2.070507,4.822872,-0.184515,-1.991470,2.987206,-0.276773,0.415159,4.480808,2.000000,4.500000,-0.007219,-0.070140,0.105209,-0.010829,0.016243,0.157814,0.322872,0.070507
3.090000,-0.160810,-2.064486,3.096729,-0.241215,0.361823,4.645093,2.070739,4.823957,-0.154624,-1.994014,2.991021,-0.231935,0.347903,4.486531,2.000000,4.500000,-0.006187,-0.070472,0.105708,-0.009280,0.013920,0.158562,0.323957,0.070739
3.100000,-0.129843,-2.066898,3.100347,-0.194764,0.292146,4.650521,2.070972,4.825043,-0.124697,-1.996109,2.994163,-0.187046,0.280568,4.491245,2.000000,4.500000,-0.005146,-0.070789,0.106184,-0.007719,0.011578,0.159276,0.325043,0.070972
3.110000,-0.098839,-2.068846,3.103269,-0.148259,0.222388,4.654903,2.071205,4.826128,-0.094742,-1.997755,2.996632,-0.142114,0.213171,4.494948,2.000000,4.500000,-0.004097,-0.071091,0.106636,-0.006145,0.009218,0.159955,0.326128,0.071205
3.120000,-0.067807,-2.070328,3.105492,-0.101710,0.152565,4.658239,2.071438,4.827214,-0.064767,-1.998951,2.998427,-0.097150,0.145725,4.497640,2.000000,4.500000,-0.003040,-0.071377,0.107066,-0.004560,0.006840,0.160599,0.327214,0.071438
3.130000,-0.036752,-2.071345,3.107018,-0.055128,0.082691,4.660527,2.071671,4.828300,-0.034776,-1.999698,2.999546,-0.052164,0.078246,4.499320,2.000000,4.500000,-0.001976,-0.071648,0.107472,-0.002963,0.004445,0.161207,0.328300,0.071671
3.140000,-0.005682,-2.071897,3.107845,-0.008522,0.012783,4.661767,2.071904,4.829387,-0.004778,-1.999994,2.999991,-0.007167,0.010750,4.499987,2.000000,4.500000,-0.000904,-0.071902,0.107854,-0.001355,0.002033,0.161780,0.329387,0.071904
3.150000,0.025397,-2.071982,3.107973,0.038095,-0.057143,4.661959,2.072138,4.830473,0.025221,-1.999841,2.999761,0.037832,-0.056748,4.499642,2.000000,4.500000,0.000176,-0.072141,0.108211,0.000263,-0.000395,0.162317,0.330473,0.072138
3.160000,0.056477,-2.071601,3.107401,0.084715,-0.127072,4.661102,2.072371,4.831560,0.055215,-1.999238,2.998857,0.082823,-0.124234,4.498285,2.000000,4.500000,0.001262,-0.072363,0.108545,0.001892,-0.002839,0.162817,0.331560,0.072371
3.170000,0.087551,-2.070754,3.106131,0.131326,-0.196989,4.659196,2.072604,4.832647,0.085196,-1.998185,2.997277,0.127794,-0.191692,4.495915,2.000000,4.500000,0.002354,-0.072569,0.108854,0.003532,-0.005297,0.163281,0.332647,0.072604
3.180000,0.118612,-2.069441,3.104161,0.177918,-0.266877,4.656241,2.072837,4.833734,0.115158,-1.996682,2.995023,0.172737,-0.259106,4.492534,2.000000,4.500000,0.003454,-0.072759,0.109138,0.005180,-0.007771,0.163707,0.333734,0.072837
3.190000,0.149654,-2.067661,3.101492,0.224480,-0.336721,4.652238,2.073070,4.834822,0.145094,-1.994730,2.992095,0.217642,-0.326463,4.488142,2.000000,4.500000,0.004559,-0.072931,0.109397,0.006839,-0.010258,0.164096,0.334822,0.073070
3.200000,0.180668,-2.065417,3.098125,0.271003,-0.406504,4.647187,2.073303,4.835910,0.174998,-1.992329,2.988494,0.262497,-0.393745,4.482741,2.000000,4.500000,0.005671,-0.073087,0.109631,0.008506,-0.012759,0.164446,0.335910,0.073303
3.210000,0.211650,-2.062707,3.094060,0.317475,-0.476212,4.641090,2.073537,4.836998,0.204862,-1.989480,2.984220,0.307293,-0.460940,4.476330,2.000000,4.500000,0.006788,-0.073226,0.109839,0.010181,-0.015272,0.164759,0.336998,0.073537
3.220000,0.242590,-2.059532,3.089298,0.363886,-0.545828,4.633946,2.073770,4.838086,0.234680,-1.986184,2.979275,0.352020,-0.528030,4.468913,2.000000,4.500000,0.007910,-0.073348,0.110022,0.011865,-0.017798,0.165033,0.338086,0.073770
3.230000,0.273483,-2.055893,3.083839,0.410225,-0.615337,4.625759,2.074003,4.839175,0.264445,-1.982440,2.973660,0.396668,-0.595002,4.460490,2.000000,4.500000,0.009038,-0.073453,0.110179,0.013557,-0.020335,0.165269,0.339175,0.074003
3.240000,0.304322,-2.051791,3.077686,0.456483,-0.684724,4.616529,2.074236,4.840264,0.294151,-1.978251,2.967376,0.441227,-0.661840,4.451064,2.000000,4.500000,0.010171,-0.073540,0.110310,0.015256,-0.022884,0.165465,0.340264,0.074236
3.250000,0.335099,-2.047226,3.070839,0.502648,-0.753972,4.606258,2.074470,4.841353,0.323791,-1.973616,2.960424,0.485686,-0.728529,4.440636,2.000000,4.500000,0.011308,-0.073610,0.110415,0.016962,-0.025443,0.165622,0.341353,0.074470
3.260000,0.365807,-2.042199,3.063299,0.548710,-0.823066,4.594949,2.074703,4.842442,0.353357,-1.968537,2.952806,0.530036,-0.795054,4.429209,2.000000,4.500000,0.012450,-0.073662,0.110493,0.018674,-0.028012,0.165740,0.342442,0.074703
3.270000,0.396440,-2.036712,3.055068,0.594660,-0.891990,4.582603,2.074936,4.843532,0.382845,-1.963016,2.944523,0.574267,-0.861400,4.416785,2.000000,4.500000,0.013595,-0.073697,0.110545,0.020393,-0.030590,0.165818,0.343532,0.074936
3.280000,0.426991,-2.030766,3.046148,0.640486,-0.960729,4.569223,2.075170,4.844621,0.412246,-1.957052,2.935578,0.618368,-0.927553,4.403368,2.000000,4.500000,0.014745,-0.073713,0.110570,0.022118,-0.033176,0.165855,0.344621,0.075170
3.290000,0.457452,-2.024361,3.036541,0.686178,-1.029267,4.554812,2.075403,4.845711,0.441554,-1.950649,2.925973,0.662331,-0.993496,4.388959,2.000000,4.500000,0.015898,-0.073712,0.110568,0.023847,-0.035771,0.165852,0.345711,0.075403
3.300000,0.487818,-2.017499,3.026249,0.731726,-1.097589,4.539373,2.075637,4.846802,0.470763,-1.943806,2.915709,0.706144,-1.059216,4.373564,2.000000,4.500000,0.017055,-0.073693,0.110539,0.025582,-0.038373,0.165809,0.346802,0.075637
3.310000,0.518080,-2.010182,3.015273,0.777120,-1.165680,4.522909,2.075870,4.847892,0.499866,-1.936526,2.904789,0.749799,-1.124698,4.357184,2.000000,4.500000,0.018214,-0.073655,0.110483,0.027321,-0.040982,0.165725,0.347892,0.075870
3.320000,0.548233,-2.002411,3.003616,0.822349,-1.233524,4.505424,2.076104,4.848983,0.528856,-1.928811,2.893216,0.793285,-1.189927,4.339824,2.000000,4.500000,0.019376,-0.073600,0.110400,0.029064,-0.043597,0.165600,0.348983,0.076104
