time,x1,y1,x2,y2
9.882e+06,622787,468844,-5.78217e+10,1.38136e+11
9.8856e+06,623084,469290,-5.79207e+10,1.38094e+11
9.8892e+06,623381,469736,-5.80196e+10,1.38053e+11
9.8928e+06,623678,470182,-5.81185e+10,1.38011e+11
9.8964e+06,623975,470629,-5.82174e+10,1.3797e+11
9.9e+06,624271,471076,-5.83163e+10,1.37928e+11
9.9036e+06,624568,471523,-5.84151e+10,1.37887e+11
9.9072e+06,624865,471970,-5.85139e+10,1.37845e+11
9.9108e+06,625161,472417,-5.86126e+10,1.37803e+11
9.9144e+06,625458,472865,-5.87114e+10,1.37761e+11
9.918e+06,625754,473313,-5.88101e+10,1.37719e+11
9.9216e+06,626050,473761,-5.89088e+10,1.37677e+11
9.9252e+06,626347,474209,-5.90074e+10,1.37635e+11
9.9288e+06,626643,474658,-5.9106e+10,1.37593e+11
9.9324e+06,626939,475106,-5.92046e+10,1.37551e+11
9.936e+06,627235,475555,-5.93032e+10,1.37508e+11
9.9396e+06,627530,476005,-5.94017e+10,1.37466e+11
9.9432e+06,627826,476454,-5.95002e+10,1.37423e+11
9.9468e+06,628122,476903,-5.95986e+10,1.37381e+11
9.9504e+06,628417,477353,-5.96971e+10,1.37338e+11
9.954e+06,628713,477803,-5.97955e+10,1.37296e+11
9.9576e+06,629008,478253,-5.98938e+10,1.37253e+11
9.9612e+06,629303,478704,-5.99922e+10,1.3721e+11
9.9648e+06,629599,479154,-6.00905e+10,1.37167e+11
9.9684e+06,629894,479605,-6.01888e+10,1.37124e+11
9.972e+06,630189,480056,-6.0287e+10,1.37081e+11
9.9756e+06,630484,480508,-6.03852e+10,1.37038e+11
9.9792e+06,630778,480959,-6.04834e+10,1.36995e+11
9.9828e+06,631073,481411,-6.05816e+10,1.36952e+11
9.9864e+06,631368,481863,-6.06797e+10,1.36909e+11
9.99e+06,631662,482315,-6.07778e+10,1.36865e+11
9.9936e+06,631957,482767,-6.08759e+10,1.36822e+11
9.9972e+06,632251,483220,-6.09739e+10,1.36778e+11
1.00008e+07,632545,483672,-6.10719e+10,1.36735e+11
1.00044e+07,632839,484125,-6.11699e+10,1.36691e+11
1.0008e+07,633133,484578,-6.12678e+10,1.36647e+11
1.00116e+07,633427,485032,-6.13657e+10,1.36604e+11
1.00152e+07,633721,485485,-6.14636e+10,1.3656e+11
1.00188e+07,634015,485939,-6.15614e+10,1.36516e+11
1.00224e+07,634309,486393,-6.16592e+10,1.36472e+11
1.0026e+07,634602,486847,-6.1757e+10,1.36428e+11
1.00296e+07,634896,487302,-6.18548e+10,1.36384e+11
1.00332e+07,635189,487756,-6.19525e+10,1.36339e+11
1.00368e+07,635483,488211,-6.20502e+10,1.36295e+11
1.00404e+07,635776,488666,-6.21478e+10,1.36251e+11
1.0044e+07,636069,489121,-6.22454e+10,1.36206e+11
1.00476e+07,636362,489577,-6.2343e+10,1.36162e+11
1.00512e+07,636655,490032,-6.24406e+10,1.36117e+11
1.00548e+07,636948,490488,-6.25381e+10,1.36073e+11
1.00584e+07,637240,490944,-6.26356e+10,1.36028e+11
1.0062e+07,637533,491401,-6.27331e+10,1.35983e+11
1.00656e+07,637825,491857,-6.28305e+10,1.35938e+11
1.00692e+07,638118,492314,-6.29279e+10,1.35894e+11
1.00728e+07,638410,492771,-6.30253e+10,1.35849e+11
1.00764e+07,638703,493228,-6.31226e+10,1.35804e+11
1.008e+07,638995,493685,-6.32199e+10,1.35758e+11
1.00836e+07,639287,494143,-6.33172e+10,1.35713e+11
1.00872e+07,639579,494601,-6.34144e+10,1.35668e+11
1.00908e+07,639871,495059,-6.35116e+10,1.35623e+11
1.00944e+07,640162,495517,-6.36088e+10,1.35577e+11
1.0098e+07,640454,495975,-6.37059e+10,1.35532e+11
1.01016e+07,640746,496434,-6.3803e+10,1.35486e+11
1.01052e+07,641037,496893,-6.39001e+10,1.35441e+11
1.01088e+07,641328,497352,-6.39971e+10,1.35395e+11
1.01124e+07,641620,497811,-6.40941e+10,1.35349e+11
1.0116e+07,641911,498270,-6.41911e+10,1.35303e+11
1.01196e+07,642202,498730,-6.42881e+10,1.35258e+11
1.01232e+07,642493,499190,-6.4385e+10,1.35212e+11
1.01268e+07,642784,499650,-6.44818e+10,1.35166e+11
1.01304e+07,643074,500110,-6.45787e+10,1.3512e+11
1.0134e+07,643365,500570,-6.46755e+10,1.35073e+11
1.01376e+07,643656,501031,-6.47723e+10,1.35027e+11
1.01412e+07,643946,501492,-6.4869e+10,1.34981e+11
1.01448e+07,644237,501953,-6.49657e+10,1.34935e+11
1.01484e+07,644527,502414,-6.50624e+10,1.34888e+11
1.0152e+07,644817,502876,-6.51591e+10,1.34842e+11
1.01556e+07,645107,503338,-6.52557e+10,1.34795e+11
1.01592e+07,645397,503799,-6.53522e+10,1.34748e+11
1.01628e+07,645687,504262,-6.54488e+10,1.34702e+11
1.01664e+07,645977,504724,-6.55453e+10,1.34655e+11
1.017e+07,646266,505186,-6.56418e+10,1.34608e+11
1.01736e+07,646556,505649,-6.57382e+10,1.34561e+11
1.01772e+07,646845,506112,-6.58346e+10,1.34514e+11
1.01808e+07,647135,506575,-6.5931e+10,1.34467e+11
1.01844e+07,647424,507039,-6.60274e+10,1.3442e+11
1.0188e+07,647713,507502,-6.61237e+10,1.34373e+11
1.01916e+07,648002,507966,-6.62199e+10,1.34326e+11
1.01952e+07,648291,508430,-6.63162e+10,1.34278e+11
1.01988e+07,648580,508894,-6.64124e+10,1.34231e+11
1.02024e+07,648869,509359,-6.65086e+10,1.34183e+11
1.0206e+07,649158,509823,-6.66047e+10,1.34136e+11
1.02096e+07,649446,510288,-6.67008e+10,1.34088e+11
1.02132e+07,649735,510753,-6.67969e+10,1.34041e+11
1.02168e+07,650023,511218,-6.68929e+10,1.33993e+11
1.02204e+07,650311,511684,-6.69889e+10,1.33945e+11
1.0224e+07,650599,512149,-6.70849e+10,1.33897e+11
1.02276e+07,650887,512615,-6.71808e+10,1.33849e+11
1.02312e+07,651175,513081,-6.72767e+10,1.33801e+11
1.02348e+07,651463,513548,-6.73726e+10,1.33753e+11
1.02384e+07,651751,514014,-6.74684e+10,1.33705e+11
1.0242e+07,652039,514481,-6.75642e+10,1.33657e+11
1.02456e+07,652326,514948,-6.766e+10,1.33609e+11
1.02492e+07,652614,515415,-6.77557e+10,1.3356e+11
1.02528e+07,652901,515882,-6.78514e+10,1.33512e+11
1.02564e+07,653188,516349,-6.79471e+10,1.33463e+11
1.026e+07,653475,516817,-6.80427e+10,1.33415e+11
1.02636e+07,653762,517285,-6.81383e+10,1.33366e+11
1.02672e+07,654049,517753,-6.82338e+10,1.33317e+11
1.02708e+07,654336,518221,-6.83293e+10,1.33269e+11
1.02744e+07,654623,518690,-6.84248e+10,1.3322e+11
1.0278e+07,654909,519159,-6.85203e+10,1.33171e+11
1.02816e+07,655196,519628,-6.86157e+10,1.33122e+11
1.02852e+07,655482,520097,-6.87111e+10,1.33073e+11
1.02888e+07,655768,520566,-6.88064e+10,1.33024e+11
1.02924e+07,656054,521036,-6.89017e+10,1.32975e+11
1.0296e+07,656341,521505,-6.8997e+10,1.32925e+11
1.02996e+07,656626,521975,-6.90922e+10,1.32876e+11
1.03032e+07,656912,522445,-6.91874e+10,1.32827e+11
1.03068e+07,657198,522916,-6.92826e+10,1.32777e+11
1.03104e+07,657484,523386,-6.93777e+10,1.32728e+11
1.0314e+07,657769,523857,-6.94728e+10,1.32678e+11
1.03176e+07,658055,524328,-6.95679e+10,1.32628e+11
1.03212e+07,658340,524799,-6.96629e+10,1.32579e+11
1.03248e+07,658625,525271,-6.97579e+10,1.32529e+11
1.03284e+07,658910,525742,-6.98529e+10,1.32479e+11
1.0332e+07,659195,526214,-6.99478e+10,1.32429e+11
1.03356e+07,659480,526686,-7.00427e+10,1.32379e+11
1.03392e+07,659765,527158,-7.01375e+10,1.32329e+11
1.03428e+07,660050,527631,-7.02323e+10,1.32279e+11
1.03464e+07,660334,528103,-7.03271e+10,1.32229e+11
1.035e+07,660619,528576,-7.04218e+10,1.32179e+11
1.03536e+07,660903,529049,-7.05165e+10,1.32128e+11
1.03572e+07,661187,529522,-7.06112e+10,1.32078e+11
1.03608e+07,661471,529996,-7.07058e+10,1.32027e+11
1.03644e+07,661755,530469,-7.08004e+10,1.31977e+11
1.0368e+07,662039,530943,-7.0895e+10,1.31926e+11
1.03716e+07,662323,531417,-7.09895e+10,1.31876e+11
1.03752e+07,662607,531891,-7.1084e+10,1.31825e+11
1.03788e+07,662890,532366,-7.11785e+10,1.31774e+11
1.03824e+07,663174,532840,-7.12729e+10,1.31723e+11
1.0386e+07,663457,533315,-7.13672e+10,1.31672e+11
1.03896e+07,663740,533790,-7.14616e+10,1.31621e+11
1.03932e+07,664024,534265,-7.15559e+10,1.3157e+11
1.03968e+07,664307,534741,-7.16502e+10,1.31519e+11
1.04004e+07,664590,535216,-7.17444e+10,1.31468e+11
1.0404e+07,664872,535692,-7.18386e+10,1.31417e+11
1.04076e+07,665155,536168,-7.19327e+10,1.31365e+11
1.04112e+07,665438,536645,-7.20269e+10,1.31314e+11
1.04148e+07,665720,537121,-7.21209e+10,1.31262e+11
1.04184e+07,666003,537598,-7.2215e+10,1.31211e+11
1.0422e+07,666285,538075,-7.2309e+10,1.31159e+11
1.04256e+07,666567,538552,-7.2403e+10,1.31107e+11
1.04292e+07,666849,539029,-7.24969e+10,1.31056e+11
1.04328e+07,667131,539506,-7.25908e+10,1.31004e+11
1.04364e+07,667413,539984,-7.26847e+10,1.30952e+11
1.044e+07,667694,540462,-7.27785e+10,1.309e+11
1.04436e+07,667976,540940,-7.28723e+10,1.30848e+11
1.04472e+07,668258,541418,-7.2966e+10,1.30796e+11
1.04508e+07,668539,541897,-7.30597e+10,1.30744e+11
1.04544e+07,668820,542375,-7.31534e+10,1.30692e+11
1.0458e+07,669101,542854,-7.32471e+10,1.30639e+11
1.04616e+07,669382,543333,-7.33407e+10,1.30587e+11
1.04652e+07,669663,543813,-7.34342e+10,1.30535e+11
1.04688e+07,669944,544292,-7.35277e+10,1.30482e+11
1.04724e+07,670225,544772,-7.36212e+10,1.3043e+11
1.0476e+07,670505,545252,-7.37147e+10,1.30377e+11
1.04796e+07,670786,545732,-7.38081e+10,1.30324e+11
1.04832e+07,671066,546212,-7.39015e+10,1.30272e+11
1.04868e+07,671346,546692,-7.39948e+10,1.30219e+11
1.04904e+07,671627,547173,-7.40881e+10,1.30166e+11
1.0494e+07,671907,547654,-7.41814e+10,1.30113e+11
1.04976e+07,672187,548135,-7.42746e+10,1.3006e+11
1.05012e+07,672466,548616,-7.43678e+10,1.30007e+11
1.05048e+07,672746,549098,-7.44609e+10,1.29954e+11
1.05084e+07,673026,549579,-7.4554e+10,1.299e+11
1.0512e+07,673305,550061,-7.46471e+10,1.29847e+11
1.05156e+07,673584,550543,-7.47401e+10,1.29794e+11
1.05192e+07,673864,551026,-7.48331e+10,1.2974e+11
1.05228e+07,674143,551508,-7.49261e+10,1.29687e+11
1.05264e+07,674422,551991,-7.5019e+10,1.29633e+11
1.053e+07,674701,552474,-7.51119e+10,1.2958e+11
1.05336e+07,674979,552957,-7.52047e+10,1.29526e+11
1.05372e+07,675258,553440,-7.52975e+10,1.29472e+11
1.05408e+07,675536,553923,-7.53903e+10,1.29418e+11
1.05444e+07,675815,554407,-7.5483e+10,1.29365e+11
1.0548e+07,676093,554891,-7.55757e+10,1.29311e+11
1.05516e+07,676371,555375,-7.56683e+10,1.29257e+11
1.05552e+07,676649,555859,-7.57609e+10,1.29203e+11
1.05588e+07,676927,556344,-7.58535e+10,1.29148e+11
1.05624e+07,677205,556828,-7.59461e+10,1.29094e+11
1.0566e+07,677483,557313,-7.60385e+10,1.2904e+11
1.05696e+07,677760,557798,-7.6131e+10,1.28986e+11
1.05732e+07,678038,558284,-7.62234e+10,1.28931e+11
1.05768e+07,678315,558769,-7.63158e+10,1.28877e+11
1.05804e+07,678593,559255,-7.64081e+10,1.28822e+11
1.0584e+07,678870,559741,-7.65004e+10,1.28768e+11
1.05876e+07,679147,560227,-7.65927e+10,1.28713e+11
1.05912e+07,679424,560713,-7.66849e+10,1.28658e+11
1.05948e+07,679700,561199,-7.67771e+10,1.28603e+11
1.05984e+07,679977,561686,-7.68692e+10,1.28548e+11
1.0602e+07,680254,562173,-7.69613e+10,1.28494e+11
1.06056e+07,680530,562660,-7.70534e+10,1.28439e+11
1.06092e+07,680806,563147,-7.71454e+10,1.28383e+11
1.06128e+07,681082,563635,-7.72374e+10,1.28328e+11
1.06164e+07,681358,564122,-7.73293e+10,1.28273e+11
1.062e+07,681634,564610,-7.74212e+10,1.28218e+11
1.06236e+07,681910,565098,-7.75131e+10,1.28163e+11
1.06272e+07,682186,565586,-7.76049e+10,1.28107e+11
1.06308e+07,682462,566075,-7.76967e+10,1.28052e+11
1.06344e+07,682737,566563,-7.77885e+10,1.27996e+11
1.0638e+07,683012,567052,-7.78802e+10,1.27941e+11
1.06416e+07,683288,567541,-7.79718e+10,1.27885e+11
1.06452e+07,683563,568030,-7.80635e+10,1.27829e+11
1.06488e+07,683838,568520,-7.81551e+10,1.27773e+11
1.06524e+07,684113,569009,-7.82466e+10,1.27718e+11
1.0656e+07,684387,569499,-7.83381e+10,1.27662e+11
1.06596e+07,684662,569989,-7.84296e+10,1.27606e+11
1.06632e+07,684936,570479,-7.8521e+10,1.2755e+11
1.06668e+07,685211,570970,-7.86124e+10,1.27493e+11
1.06704e+07,685485,571460,-7.87037e+10,1.27437e+11
1.0674e+07,685759,571951,-7.8795e+10,1.27381e+11
1.06776e+07,686033,572442,-7.88863e+10,1.27325e+11
1.06812e+07,686307,572933,-7.89775e+10,1.27268e+11
1.06848e+07,686581,573425,-7.90687e+10,1.27212e+11
1.06884e+07,686855,573916,-7.91599e+10,1.27155e+11
1.0692e+07,687128,574408,-7.9251e+10,1.27099e+11
1.06956e+07,687402,574900,-7.9342e+10,1.27042e+11
1.06992e+07,687675,575392,-7.9433e+10,1.26985e+11
1.07028e+07,687948,575884,-7.9524e+10,1.26929e+11
1.07064e+07,688221,576377,-7.9615e+10,1.26872e+11
1.071e+07,688494,576870,-7.97059e+10,1.26815e+11
1.07136e+07,688767,577363,-7.97967e+10,1.26758e+11
1.07172e+07,689040,577856,-7.98876e+10,1.26701e+11
1.07208e+07,689312,578349,-7.99783e+10,1.26644e+11
1.07244e+07,689585,578842,-8.00691e+10,1.26587e+11
1.0728e+07,689857,579336,-8.01598e+10,1.26529e+11
1.07316e+07,690129,579830,-8.02504e+10,1.26472e+11
1.07352e+07,690401,580324,-8.0341e+10,1.26415e+11
1.07388e+07,690673,580818,-8.04316e+10,1.26357e+11
1.07424e+07,690945,581313,-8.05221e+10,1.263e+11
1.0746e+07,691217,581808,-8.06126e+10,1.26242e+11
1.07496e+07,691488,582303,-8.07031e+10,1.26185e+11
1.07532e+07,691760,582798,-8.07935e+10,1.26127e+11
1.07568e+07,692031,583293,-8.08839e+10,1.26069e+11
1.07604e+07,692302,583788,-8.09742e+10,1.26012e+11
1.0764e+07,692573,584284,-8.10645e+10,1.25954e+11
1.07676e+07,692844,584780,-8.11547e+10,1.25896e+11
1.07712e+07,693115,585276,-8.12449e+10,1.25838e+11
1.07748e+07,693386,585772,-8.13351e+10,1.2578e+11
1.07784e+07,693656,586268,-8.14252e+10,1.25722e+11
1.0782e+07,693927,586765,-8.15153e+10,1.25663e+11
1.07856e+07,694197,587262,-8.16053e+10,1.25605e+11
1.07892e+07,694467,587759,-8.16953e+10,1.25547e+11
1.07928e+07,694737,588256,-8.17852e+10,1.25488e+11
1.07964e+07,695007,588753,-8.18752e+10,1.2543e+11
1.08e+07,695277,589251,-8.1965e+10,1.25371e+11
1.08036e+07,695547,589749,-8.20549e+10,1.25313e+11
1.08072e+07,695816,590247,-8.21446e+10,1.25254e+11
1.08108e+07,696086,590745,-8.22344e+10,1.25195e+11
1.08144e+07,696355,591243,-8.23241e+10,1.25137e+11
1.0818e+07,696624,591742,-8.24137e+10,1.25078e+11
1.08216e+07,696894,592241,-8.25034e+10,1.25019e+11
1.08252e+07,697162,592740,-8.25929e+10,1.2496e+11
1.08288e+07,697431,593239,-8.26825e+10,1.24901e+11
1.08324e+07,697700,593738,-8.27719e+10,1.24842e+11
1.0836e+07,697969,594237,-8.28614e+10,1.24783e+11
1.08396e+07,698237,594737,-8.29508e+10,1.24724e+11
1.08432e+07,698505,595237,-8.30402e+10,1.24664e+11
1.08468e+07,698773,595737,-8.31295e+10,1.24605e+11
1.08504e+07,699042,596237,-8.32188e+10,1.24546e+11
1.0854e+07,699309,596738,-8.3308e+10,1.24486e+11
1.08576e+07,699577,597239,-8.33972e+10,1.24426e+11
1.08612e+07,699845,597739,-8.34863e+10,1.24367e+11
1.08648e+07,700112,598240,-8.35754e+10,1.24307e+11
1.08684e+07,700380,598742,-8.36645e+10,1.24247e+11
1.0872e+07,700647,599243,-8.37535e+10,1.24188e+11
1.08756e+07,700914,599745,-8.38425e+10,1.24128e+11
1.08792e+07,701181,600246,-8.39314e+10,1.24068e+11
1.08828e+07,701448,600748,-8.40203e+10,1.24008e+11
1.08864e+07,701715,601251,-8.41092e+10,1.23948e+11
1.089e+07,701982,601753,-8.4198e+10,1.23888e+11
1.08936e+07,702248,602256,-8.42867e+10,1.23828e+11
1.08972e+07,702515,602758,-8.43755e+10,1.23767e+11
1.09008e+07,702781,603261,-8.44641e+10,1.23707e+11
1.09044e+07,703047,603764,-8.45528e+10,1.23647e+11
1.0908e+07,703313,604268,-8.46414e+10,1.23586e+11
1.09116e+07,703579,604771,-8.47299e+10,1.23526e+11
1.09152e+07,703845,605275,-8.48184e+10,1.23465e+11
1.09188e+07,704110,605779,-8.49069e+10,1.23405e+11
1.09224e+07,704376,606283,-8.49953e+10,1.23344e+11
1.0926e+07,704641,606787,-8.50837e+10,1.23283e+11
1.09296e+07,704906,607292,-8.5172e+10,1.23222e+11
1.09332e+07,705171,607796,-8.52603e+10,1.23162e+11
1.09368e+07,705436,608301,-8.53485e+10,1.23101e+11
1.09404e+07,705701,608806,-8.54367e+10,1.2304e+11
1.0944e+07,705966,609311,-8.55249e+10,1.22979e+11
1.09476e+07,706230,609817,-8.5613e+10,1.22917e+11
1.09512e+07,706495,610322,-8.57011e+10,1.22856e+11
1.09548e+07,706759,610828,-8.57891e+10,1.22795e+11
1.09584e+07,707023,611334,-8.58771e+10,1.22734e+11
1.0962e+07,707287,611840,-8.5965e+10,1.22672e+11
1.09656e+07,707551,612347,-8.60529e+10,1.22611e+11
1.09692e+07,707815,612853,-8.61407e+10,1.22549e+11
1.09728e+07,708078,613360,-8.62285e+10,1.22488e+11
1.09764e+07,708342,613867,-8.63163e+10,1.22426e+11
1.098e+07,708605,614374,-8.6404e+10,1.22364e+11
1.09836e+07,708869,614881,-8.64917e+10,1.22303e+11
1.09872e+07,709132,615389,-8.65793e+10,1.22241e+11
1.09908e+07,709395,615897,-8.66669e+10,1.22179e+11
1.09944e+07,709658,616404,-8.67544e+10,1.22117e+11
1.0998e+07,709920,616912,-8.68419e+10,1.22055e+11
1.10016e+07,710183,617421,-8.69294e+10,1.21993e+11
1.10052e+07,710445,617929,-8.70168e+10,1.21931e+11
1.10088e+07,710708,618438,-8.71042e+10,1.21869e+11
1.10124e+07,710970,618947,-8.71915e+10,1.21806e+11
1.1016e+07,711232,619456,-8.72788e+10,1.21744e+11
1.10196e+07,711494,619965,-8.7366e+10,1.21682e+11
1.10232e+07,711755,620474,-8.74532e+10,1.21619e+11
1.10268e+07,712017,620984,-8.75403e+10,1.21557e+11
1.10304e+07,712279,621493,-8.76274e+10,1.21494e+11
1.1034e+07,712540,622003,-8.77144e+10,1.21432e+11
1.10376e+07,712801,622513,-8.78014e+10,1.21369e+11
1.10412e+07,713062,623024,-8.78884e+10,1.21306e+11
1.10448e+07,713323,623534,-8.79753e+10,1.21243e+11
1.10484e+07,713584,624045,-8.80622e+10,1.21181e+11
1.1052e+07,713845,624556,-8.8149e+10,1.21118e+11
1.10556e+07,714105,625067,-8.82358e+10,1.21055e+11
1.10592e+07,714366,625578,-8.83225e+10,1.20992e+11
1.10628e+07,714626,626089,-8.84092e+10,1.20928e+11
1.10664e+07,714886,626601,-8.84959e+10,1.20865e+11
1.107e+07,715146,627113,-8.85825e+10,1.20802e+11
1.10736e+07,715406,627625,-8.8669e+10,1.20739e+11
1.10772e+07,715666,628137,-8.87555e+10,1.20675e+11
1.10808e+07,715925,628649,-8.8842e+10,1.20612e+11
1.10844e+07,716185,629162,-8.89284e+10,1.20548e+11
1.1088e+07,716444,629674,-8.90148e+10,1.20485e+11
1.10916e+07,716703,630187,-8.91011e+10,1.20421e+11
1.10952e+07,716962,630700,-8.91874e+10,1.20358e+11
1.10988e+07,717221,631214,-8.92736e+10,1.20294e+11
1.11024e+07,717480,631727,-8.93598e+10,1.2023e+11
1.1106e+07,717739,632241,-8.94459e+10,1.20166e+11
1.11096e+07,717997,632755,-8.9532e+10,1.20102e+11
1.11132e+07,718256,633269,-8.96181e+10,1.20038e+11
1.11168e+07,718514,633783,-8.97041e+10,1.19974e+11
1.11204e+07,718772,634297,-8.97901e+10,1.1991e+11
1.1124e+07,719030,634812,-8.9876e+10,1.19846e+11
1.11276e+07,719288,635326,-8.99618e+10,1.19782e+11
1.11312e+07,719545,635841,-9.00477e+10,1.19717e+11
1.11348e+07,719803,636357,-9.01334e+10,1.19653e+11
1.11384e+07,720060,636872,-9.02192e+10,1.19589e+11
1.1142e+07,720318,637387,-9.03049e+10,1.19524e+11
1.11456e+07,720575,637903,-9.03905e+10,1.1946e+11
1.11492e+07,720832,638419,-9.04761e+10,1.19395e+11
1.11528e+07,721089,638935,-9.05616e+10,1.1933e+11
1.11564e+07,721345,639451,-9.06471e+10,1.19266e+11
1.116e+07,721602,639967,-9.07326e+10,1.19201e+11
1.11636e+07,721858,640484,-9.0818e+10,1.19136e+11
1.11672e+07,722115,641001,-9.09034e+10,1.19071e+11
1.11708e+07,722371,641518,-9.09887e+10,1.19006e+11
1.11744e+07,722627,642035,-9.10739e+10,1.18941e+11
1.1178e+07,722883,642552,-9.11592e+10,1.18876e+11
1.11816e+07,723138,643070,-9.12443e+10,1.18811e+11
1.11852e+07,723394,643587,-9.13295e+10,1.18746e+11
1.11888e+07,723649,644105,-9.14145e+10,1.1868e+11
1.11924e+07,723905,644623,-9.14996e+10,1.18615e+11
1.1196e+07,724160,645142,-9.15846e+10,1.1855e+11
1.11996e+07,724415,645660,-9.16695e+10,1.18484e+11
1.12032e+07,724670,646179,-9.17544e+10,1.18419e+11
1.12068e+07,724925,646697,-9.18392e+10,1.18353e+11
1.12104e+07,725179,647216,-9.1924e+10,1.18288e+11
1.1214e+07,725434,647735,-9.20088e+10,1.18222e+11
1.12176e+07,725688,648255,-9.20935e+10,1.18156e+11
1.12212e+07,725942,648774,-9.21781e+10,1.1809e+11
1.12248e+07,726196,649294,-9.22628e+10,1.18024e+11
1.12284e+07,726450,649814,-9.23473e+10,1.17959e+11
1.1232e+07,726704,650334,-9.24318e+10,1.17893e+11
1.12356e+07,726958,650854,-9.25163e+10,1.17826e+11
1.12392e+07,727211,651374,-9.26007e+10,1.1776e+11
1.12428e+07,727464,651895,-9.26851e+10,1.17694e+11
1.12464e+07,727718,652416,-9.27694e+10,1.17628e+11
1.125e+07,727971,652937,-9.28537e+10,1.17562e+11
1.12536e+07,728224,653458,-9.29379e+10,1.17495e+11
1.12572e+07,728476,653979,-9.30221e+10,1.17429e+11
1.12608e+07,728729,654501,-9.31063e+10,1.17362e+11
1.12644e+07,728981,655022,-9.31904e+10,1.17296e+11
1.1268e+07,729234,655544,-9.32744e+10,1.17229e+11
1.12716e+07,729486,656066,-9.33584e+10,1.17163e+11
1.12752e+07,729738,656588,-9.34423e+10,1.17096e+11
1.12788e+07,729990,657111,-9.35262e+10,1.17029e+11
1.12824e+07,730242,657633,-9.36101e+10,1.16962e+11
1.1286e+07,730493,658156,-9.36939e+10,1.16895e+11
1.12896e+07,730745,658679,-9.37777e+10,1.16828e+11
1.12932e+07,730996,659202,-9.38614e+10,1.16761e+11
1.12968e+07,731247,659725,-9.3945e+10,1.16694e+11
1.13004e+07,731498,660249,-9.40286e+10,1.16627e+11
1.1304e+07,731749,660773,-9.41122e+10,1.1656e+11
1.13076e+07,732000,661296,-9.41957e+10,1.16493e+11
1.13112e+07,732251,661820,-9.42792e+10,1.16425e+11
1.13148e+07,732501,662345,-9.43626e+10,1.16358e+11
1.13184e+07,732751,662869,-9.4446e+10,1.16291e+11
1.1322e+07,733002,663394,-9.45293e+10,1.16223e+11
1.13256e+07,733252,663918,-9.46126e+10,1.16156e+11
1.13292e+07,733501,664443,-9.46958e+10,1.16088e+11
1.13328e+07,733751,664968,-9.4779e+10,1.1602e+11
1.13364e+07,734001,665493,-9.48621e+10,1.15953e+11
1.134e+07,734250,666019,-9.49452e+10,1.15885e+11
1.13436e+07,734500,666545,-9.50282e+10,1.15817e+11
1.13472e+07,734749,667070,-9.51112e+10,1.15749e+11
1.13508e+07,734998,667596,-9.51941e+10,1.15681e+11
1.13544e+07,735247,668122,-9.5277e+10,1.15613e+11
1.1358e+07,735495,668649,-9.53599e+10,1.15545e+11
1.13616e+07,735744,669175,-9.54426e+10,1.15477e+11
1.13652e+07,735992,669702,-9.55254e+10,1.15409e+11
1.13688e+07,736241,670229,-9.56081e+10,1.1534e+11
1.13724e+07,736489,670756,-9.56907e+10,1.15272e+11
1.1376e+07,736737,671283,-9.57733e+10,1.15204e+11
1.13796e+07,736985,671810,-9.58558e+10,1.15135e+11
1.13832e+07,737232,672338,-9.59383e+10,1.15067e+11
1.13868e+07,737480,672866,-9.60208e+10,1.14998e+11
1.13904e+07,737727,673394,-9.61032e+10,1.14929e+11
1.1394e+07,737974,673922,-9.61855e+10,1.14861e+11
1.13976e+07,738222,674450,-9.62678e+10,1.14792e+11
1.14012e+07,738469,674979,-9.63501e+10,1.14723e+11
1.14048e+07,738715,675507,-9.64323e+10,1.14654e+11
1.14084e+07,738962,676036,-9.65144e+10,1.14586e+11
1.1412e+07,739209,676565,-9.65965e+10,1.14517e+11
1.14156e+07,739455,677094,-9.66786e+10,1.14448e+11
1.14192e+07,739701,677623,-9.67606e+10,1.14378e+11
1.14228e+07,739947,678153,-9.68425e+10,1.14309e+11
1.14264e+07,740193,678683,-9.69244e+10,1.1424e+11
1.143e+07,740439,679212,-9.70063e+10,1.14171e+11
1.14336e+07,740684,679743,-9.70881e+10,1.14101e+11
1.14372e+07,740930,680273,-9.71699e+10,1.14032e+11
1.14408e+07,741175,680803,-9.72516e+10,1.13963e+11
1.14444e+07,741420,681334,-9.73332e+10,1.13893e+11
1.1448e+07,741665,681864,-9.74148e+10,1.13824e+11
1.14516e+07,741910,682395,-9.74964e+10,1.13754e+11
1.14552e+07,742155,682926,-9.75779e+10,1.13684e+11
1.14588e+07,742400,683458,-9.76593e+10,1.13615e+11
1.14624e+07,742644,683989,-9.77408e+10,1.13545e+11
1.1466e+07,742888,684521,-9.78221e+10,1.13475e+11
1.14696e+07,743132,685052,-9.79034e+10,1.13405e+11
1.14732e+07,743376,685584,-9.79847e+10,1.13335e+11
1.14768e+07,743620,686117,-9.80659e+10,1.13265e+11
1.14804e+07,743864,686649,-9.8147e+10,1.13195e+11
1.1484e+07,744107,687181,-9.82281e+10,1.13125e+11
1.14876e+07,744351,687714,-9.83092e+10,1.13055e+11
1.14912e+07,744594,688247,-9.83902e+10,1.12984e+11
1.14948e+07,744837,688780,-9.84712e+10,1.12914e+11
1.14984e+07,745080,689313,-9.85521e+10,1.12844e+11
1.1502e+07,745323,689846,-9.86329e+10,1.12773e+11
1.15056e+07,745565,690380,-9.87137e+10,1.12703e+11
